Date,Open,High,Low,Close,Adj Close,Volume
2020-01-29,0.018843,0.019080,0.018789,0.018789,0.018789,1151196
2020-01-30,0.018775,0.019512,0.018649,0.019423,0.019423,1325565
2020-01-31,0.019428,0.019491,0.019079,0.019267,0.019267,1254326
2020-02-01,0.019262,0.019573,0.019221,0.019555,0.019555,1231752
2020-02-02,0.019540,0.020418,0.019546,0.020185,0.020185,1504054
2020-02-03,0.020184,0.020292,0.020124,0.020430,0.020430,1333496
2020-02-04,0.020429,0.020505,0.020326,0.020613,0.020613,1275922
2020-02-05,0.020619,0.021330,0.020551,0.021244,0.021244,1546320
2020-02-06,0.021234,0.021902,0.021111,0.021824,0.021824,1688173
2020-02-07,0.021821,0.022744,0.021820,0.022737,0.022737,1702076
2020-02-08,0.022715,0.023093,0.022219,0.022620,0.022620,1697010
2020-02-09,0.022603,0.022745,0.022603,0.022594,0.022594,1485800
2020-02-10,0.022591,0.022614,0.022288,0.022677,0.022677,1644582
2020-02-11,0.022663,0.023235,0.022462,0.023104,0.023104,1661864
2020-02-12,0.023109,0.026319,0.023108,0.025703,0.025703,2377002
2020-02-13,0.025668,0.026570,0.025421,0.026247,0.026247,2525980
2020-02-14,0.026240,0.027643,0.025868,0.027562,0.027562,2284522
2020-02-15,0.027595,0.027798,0.026726,0.026769,0.026769,2394725
2020-02-16,0.026787,0.027240,0.024731,0.026161,0.026161,2531837
2020-02-17,0.026161,0.027586,0.025006,0.027488,0.027488,2685624
2020-02-18,0.027503,0.027921,0.027126,0.027800,0.027800,2614029
2020-02-19,0.027809,0.027865,0.026965,0.026965,0.026965,2354251
2020-02-20,0.026971,0.027365,0.026127,0.026846,0.026846,2417639
2020-02-21,0.026840,0.027491,0.026623,0.027420,0.027420,2154310
2020-02-22,0.027415,0.027470,0.026924,0.027148,0.027148,1749531
2020-02-23,0.027142,0.027584,0.027093,0.027584,0.027584,1973497
2020-02-24,0.027579,0.027688,0.027184,0.027483,0.027483,2321289
2020-02-25,0.027490,0.027511,0.026426,0.026528,0.026528,2342065
2020-02-26,0.026520,0.026698,0.025371,0.025586,0.025586,2974384
2020-02-27,0.025587,0.026565,0.024785,0.025813,0.025813,2919408
2020-02-28,0.025840,0.026350,0.025416,0.026147,0.026147,2601747
2020-02-29,0.026156,0.026522,0.025565,0.025565,0.025565,2114225
2020-03-01,0.025554,0.026015,0.025267,0.025573,0.025573,2123201
2020-03-02,0.025543,0.026231,0.025448,0.025995,0.025995,2289328
2020-03-03,0.025990,0.026112,0.025371,0.025545,0.025545,2259179
2020-03-04,0.025554,0.025918,0.025435,0.025644,0.025644,1892246
2020-03-05,0.025658,0.025650,0.025658,0.025253,0.025253,2004821
2020-03-06,0.025242,0.026706,0.025313,0.026695,0.026695,2123834
2020-03-07,0.026720,0.027332,0.026673,0.026695,0.026695,2180893
2020-03-08,0.026687,0.026687,0.024632,0.024752,0.024752,2637089
2020-03-09,0.024829,0.026024,0.024943,0.025492,0.025492,2984161
2020-03-10,0.025602,0.025291,0.025277,0.025382,0.025382,2319287
2020-03-11,0.025382,0.025581,0.024087,0.024631,0.024631,2146867
2020-03-12,0.024615,0.024624,0.022129,0.022601,0.022601,4452964
2020-03-13,0.022670,0.031934,0.022205,0.023941,0.023941,5008284
2020-03-14,0.024010,0.023907,0.023638,0.023711,0.023711,2449978
2020-03-15,0.023699,0.022706,0.023432,0.023221,0.023221,2358774
2020-03-16,0.023180,0.023180,0.022795,0.022057,0.022057,3187749
2020-03-17,0.022018,0.022289,0.022018,0.021805,0.021805,2313117
2020-03-18,0.021788,0.021795,0.021931,0.021923,0.021923,2217809
2020-03-19,0.021923,0.022250,0.021902,0.022063,0.022063,2648400
2020-03-20,0.022072,0.022126,0.020507,0.021413,0.021413,3058730
2020-03-21,0.021472,0.021350,0.021424,0.021474,0.021474,2212439
2020-03-22,0.021479,0.021445,0.021097,0.021152,0.021152,2143595
2020-03-23,0.021160,0.021026,0.021022,0.021026,0.021026,2205297
2020-03-24,0.021070,0.020967,0.020717,0.020604,0.020604,2169190
2020-03-25,0.020626,0.020531,0.020365,0.020385,0.020385,2010622
2020-03-26,0.020385,0.020657,0.020417,0.020600,0.020600,1692453
2020-03-27,0.020602,0.020624,0.020702,0.020702,0.020702,1761459
2020-03-28,0.020717,0.020717,0.020683,0.020984,0.020984,1948418
2020-03-29,0.020989,0.021036,0.021085,0.021206,0.021206,1678160
2020-03-30,0.021205,0.020663,0.021210,0.020670,0.020670,1841589
2020-03-31,0.020657,0.020828,0.020497,0.020749,0.020749,1718568
2020-04-01,0.020752,0.020530,0.020912,0.020530,0.020530,1885422
2020-04-02,0.020544,0.020739,0.020544,0.020906,0.020906,2255477
2020-04-03,0.020918,0.021005,0.020916,0.021103,0.021103,1958094
2020-04-04,0.021121,0.021202,0.020906,0.021146,0.021146,1739587
2020-04-05,0.021152,0.021246,0.021159,0.021137,0.021137,1661137
2020-04-06,0.021146,0.023278,0.021137,0.023259,0.023259,2975390
2020-04-07,0.023261,0.023654,0.022915,0.023006,0.023006,3018129
2020-04-08,0.023025,0.023578,0.022938,0.023540,0.023540,2326545
2020-04-09,0.023556,0.023559,0.023388,0.023392,0.023392,2040744
2020-04-10,0.023395,0.023429,0.022746,0.023074,0.023074,2619032
2020-04-11,0.023092,0.023275,0.022864,0.023067,0.023067,1976225
2020-04-12,0.023069,0.023119,0.022939,0.023116,0.023116,2169491
2020-04-13,0.023055,0.023059,0.022629,0.022831,0.022831,2405433
2020-04-14,0.022842,0.023159,0.022805,0.023032,0.023032,2151745
2020-04-15,0.023028,0.023230,0.023021,0.023078,0.023078,2133622
2020-04-16,0.023065,0.024359,0.022894,0.024190,0.024190,3219207
2020-04-17,0.024207,0.024333,0.023924,0.024187,0.024187,2355447
2020-04-18,0.024185,0.025882,0.024185,0.025754,0.025754,2777798
2020-04-19,0.025747,0.025880,0.025128,0.025261,0.025261,2663083
2020-04-20,0.025243,0.025720,0.024871,0.025036,0.025036,3090208
2020-04-21,0.024995,0.025308,0.024949,0.025106,0.025106,2392150
2020-04-22,0.025096,0.025775,0.025012,0.025656,0.025656,2528332
2020-04-23,0.025659,0.025345,0.025430,0.024904,0.024904,2863597
2020-04-24,0.024930,0.025150,0.024930,0.025062,0.025062,2223384
2020-04-25,0.025058,0.025916,0.025047,0.025828,0.025828,2412302
2020-04-26,0.025814,0.025903,0.025610,0.025693,0.025693,2387459
2020-04-27,0.025713,0.025655,0.025103,0.025299,0.025299,2394965
2020-04-28,0.025306,0.025463,0.025100,0.025415,0.025415,2333466
2020-04-29,0.025421,0.024897,0.025420,0.024653,0.024653,2999368
2020-04-30,0.024646,0.024147,0.023922,0.023977,0.023977,3244097
2020-05-01,0.024011,0.024075,0.023997,0.024165,0.024165,2348209
2020-05-02,0.024166,0.023965,0.024097,0.023955,0.023955,2031560
2020-05-03,0.023958,0.023921,0.023592,0.023707,0.023707,2300546
2020-05-04,0.023702,0.023710,0.023014,0.023357,0.023357,2535995
2020-05-05,0.023339,0.023375,0.023029,0.022967,0.022967,2110912
2020-05-06,0.022935,0.022665,0.022014,0.022015,0.022015,2194850
2020-05-07,0.022000,0.021848,0.022090,0.021332,0.021332,2370969
2020-05-08,0.021323,0.021680,0.021259,0.021640,0.021640,2077195
2020-05-09,0.021655,0.021680,0.021805,0.022056,0.022056,1975271
2020-05-10,0.022051,0.022051,0.021731,0.021538,0.021538,2879207
2020-05-11,0.021542,0.021332,0.021580,0.021613,0.021613,2331443
2020-05-12,0.021609,0.021412,0.021616,0.021502,0.021502,1805868
2020-05-13,0.021509,0.021512,0.021325,0.021488,0.021488,1839772
2020-05-14,0.021455,0.021123,0.021184,0.020850,0.020850,2070177
2020-05-15,0.020851,0.020867,0.020902,0.020971,0.020971,1779802
2020-05-16,0.020970,0.021398,0.020988,0.021401,0.021401,1640083
2020-05-17,0.021394,0.021427,0.021372,0.021421,0.021421,1599712
2020-05-18,0.021423,0.021862,0.021378,0.022056,0.022056,1790103
2020-05-19,0.022064,0.022064,0.022004,0.021940,0.021940,1474575
2020-05-20,0.021939,0.021906,0.021968,0.022062,0.022062,1336785
2020-05-21,0.022065,0.022170,0.021769,0.022009,0.022009,1465390
2020-05-22,0.022004,0.022712,0.021907,0.022561,0.022561,1311352
2020-05-23,0.022564,0.022695,0.022469,0.022661,0.022661,1158122
2020-05-24,0.022664,0.022746,0.023022,0.023022,0.023022,1346167
2020-05-25,0.022978,0.023110,0.022901,0.023052,0.023052,1169319
2020-05-26,0.023045,0.023075,0.022828,0.022852,0.022852,1149936
2020-05-27,0.022851,0.022749,0.022841,0.022749,0.022749,1157936
2020-05-28,0.022752,0.023092,0.022544,0.023079,0.023079,1282048
2020-05-29,0.023087,0.023461,0.023198,0.023379,0.023379,1299466
2020-05-30,0.023383,0.025230,0.023304,0.024983,0.024983,1549150
2020-05-31,0.024984,0.025213,0.024377,0.024413,0.024413,1293186
2020-06-01,0.024401,0.024381,0.024368,0.024293,0.024293,1372220
2020-06-02,0.024277,0.024933,0.024567,0.024892,0.024892,1446211
2020-06-03,0.024911,0.025286,0.024859,0.025286,0.025286,1021233
2020-06-04,0.025278,0.025403,0.024824,0.024940,0.024940,1037730
2020-06-05,0.024932,0.025139,0.024884,0.024957,0.024957,961557
2020-06-06,0.024955,0.025233,0.024912,0.025061,0.025061,840599
2020-06-07,0.025059,0.025137,0.024925,0.025123,0.025123,978074
2020-06-08,0.025124,0.025246,0.024856,0.025207,0.025207,826566
2020-06-09,0.025193,0.025318,0.025057,0.025002,0.025002,862271
2020-06-10,0.024993,0.025118,0.024853,0.025070,0.025070,890872
2020-06-11,0.025081,0.025162,0.024820,0.024856,0.024856,1325554
2020-06-12,0.024848,0.025126,0.024731,0.025050,0.025050,935461
2020-06-13,0.025055,0.025238,0.025098,0.025214,0.025214,753711
2020-06-14,0.025220,0.025226,0.024896,0.024941,0.024941,792538
2020-06-15,0.024935,0.024668,0.024579,0.024329,0.024329,1114848
2020-06-16,0.024312,0.024750,0.024251,0.024577,0.024577,835147
2020-06-17,0.024585,0.024769,0.024553,0.024580,0.024580,812361
2020-06-18,0.024567,0.024794,0.024389,0.024661,0.024661,713336
2020-06-19,0.024645,0.024676,0.024356,0.024455,0.024455,747885
2020-06-20,0.024438,0.024742,0.024416,0.024568,0.024568,670017
2020-06-21,0.024561,0.024743,0.024550,0.024613,0.024613,601959
2020-06-22,0.024614,0.025263,0.024625,0.025136,0.025136,941015
2020-06-23,0.025137,0.025374,0.025113,0.025353,0.025353,687930
2020-06-24,0.025358,0.025739,0.025033,0.025315,0.025315,946468
2020-06-25,0.025307,0.025353,0.025266,0.025143,0.025143,756672
2020-06-26,0.025136,0.025131,0.025157,0.025065,0.025065,784411
2020-06-27,0.025061,0.025250,0.024442,0.024649,0.024649,764852
2020-06-28,0.024644,0.024875,0.024363,0.024645,0.024645,678719
2020-06-29,0.024647,0.024968,0.024487,0.024828,0.024828,731832
2020-06-30,0.024804,0.025010,0.024734,0.024766,0.024766,666896
2020-07-01,0.024747,0.025102,0.024666,0.025044,0.025044,700424
2020-07-02,0.025063,0.025075,0.024923,0.025143,0.025143,680909
2020-07-03,0.025135,0.025083,0.024828,0.024802,0.024802,562217
2020-07-04,0.024792,0.025110,0.024790,0.025083,0.025083,572496
2020-07-05,0.025073,0.025157,0.024993,0.025090,0.025090,583227
2020-07-06,0.025092,0.025826,0.025047,0.025760,0.025760,936797
2020-07-07,0.025702,0.025935,0.025285,0.025840,0.025840,696207
2020-07-08,0.025849,0.026357,0.025768,0.026163,0.026163,1049240
2020-07-09,0.026171,0.026287,0.025954,0.026193,0.026193,908507
2020-07-10,0.026177,0.026219,0.025770,0.025972,0.025972,784731
2020-07-11,0.025978,0.025989,0.025907,0.025914,0.025914,610699
2020-07-12,0.025915,0.026125,0.025764,0.026102,0.026102,711087
2020-07-13,0.026107,0.026288,0.025800,0.025921,0.025921,842501
2020-07-14,0.025961,0.026126,0.025882,0.025988,0.025988,795985
2020-07-15,0.025981,0.026079,0.025842,0.025936,0.025936,673277
2020-07-16,0.025939,0.025990,0.025478,0.025584,0.025584,638624
2020-07-17,0.025590,0.025529,0.025526,0.025436,0.025436,640323
2020-07-18,0.025445,0.025712,0.025415,0.025711,0.025711,589298
2020-07-19,0.025708,0.025995,0.025612,0.025963,0.025963,680547
2020-07-20,0.025963,0.026030,0.025653,0.025769,0.025769,611146
2020-07-21,0.025785,0.026228,0.025746,0.026135,0.026135,726056
2020-07-22,0.026138,0.027674,0.026010,0.027526,0.027526,808586
2020-07-23,0.027546,0.029080,0.027519,0.028670,0.028670,1073085
2020-07-24,0.028673,0.029757,0.028379,0.029277,0.029277,992573
2020-07-25,0.029258,0.031670,0.029258,0.031420,0.031420,1114487
2020-07-26,0.031383,0.032483,0.031065,0.031261,0.031261,1211890
2020-07-27,0.031262,0.029317,0.031262,0.029253,0.029253,1423386
2020-07-28,0.029282,0.029106,0.028891,0.029017,0.029017,1132348
2020-07-29,0.029008,0.029391,0.028830,0.028665,0.028665,980035
2020-07-30,0.028661,0.030386,0.028746,0.030113,0.030113,1064482
2020-07-31,0.030117,0.030611,0.029972,0.030517,0.030517,1062449
2020-08-01,0.030538,0.033027,0.030558,0.032756,0.032756,1194366
2020-08-02,0.032786,0.034295,0.032267,0.033534,0.033534,1710730
2020-08-03,0.033576,0.034716,0.033455,0.034348,0.034348,1141228
2020-08-04,0.034336,0.035194,0.034443,0.034792,0.034792,1257080
2020-08-05,0.034777,0.034519,0.034613,0.034187,0.034187,1096062
2020-08-06,0.034186,0.034240,0.033405,0.033529,0.033529,959664
2020-08-07,0.033551,0.033505,0.032251,0.032712,0.032712,1099144
2020-08-08,0.032716,0.033519,0.032597,0.033519,0.033519,794795
2020-08-09,0.033631,0.033874,0.033272,0.033499,0.033499,809462
2020-08-10,0.033492,0.033175,0.033492,0.033329,0.033329,983812
2020-08-11,0.033330,0.033476,0.032942,0.033336,0.033336,1121089
2020-08-12,0.033308,0.033778,0.032621,0.033753,0.033753,1071113
2020-08-13,0.033737,0.036814,0.033449,0.036383,0.036383,1568236
2020-08-14,0.036377,0.037619,0.036091,0.037166,0.037166,1280037
2020-08-15,0.037180,0.037055,0.035992,0.036522,0.036522,1046383
2020-08-16,0.036521,0.036751,0.035317,0.036475,0.036475,1023208
2020-08-17,0.036490,0.035860,0.035760,0.035051,0.035051,1079375
2020-08-18,0.035062,0.035301,0.035032,0.035332,0.035332,998978
2020-08-19,0.035337,0.035521,0.033889,0.034568,0.034568,1117288
2020-08-20,0.034593,0.035190,0.034469,0.035059,0.035059,845489
2020-08-21,0.035034,0.035217,0.033454,0.033567,0.033567,1016330
2020-08-22,0.033559,0.033942,0.033361,0.033885,0.033885,867317
2020-08-23,0.033861,0.033941,0.033280,0.033552,0.033552,697592
2020-08-24,0.033578,0.034735,0.033452,0.034663,0.034663,877216
2020-08-25,0.034657,0.034699,0.033223,0.033785,0.033785,1093462
2020-08-26,0.033783,0.034114,0.033522,0.033640,0.033640,867603
2020-08-27,0.033652,0.034168,0.033303,0.033791,0.033791,923555
2020-08-28,0.033791,0.034512,0.033680,0.034297,0.034297,790182
2020-08-29,0.034281,0.035182,0.034167,0.034755,0.034755,762823
2020-08-30,0.034729,0.036595,0.034771,0.036579,0.036579,957345
2020-08-31,0.036589,0.037346,0.036148,0.037247,0.037247,1093651
2020-09-01,0.037230,0.040459,0.037163,0.039852,0.039852,1575774
2020-09-02,0.039849,0.040356,0.037527,0.038553,0.038553,1725232
2020-09-03,0.038570,0.039341,0.037337,0.037644,0.037644,1915303
2020-09-04,0.037546,0.037736,0.036348,0.036934,0.036934,1593170
2020-09-05,0.036915,0.037334,0.031331,0.032967,0.032967,2938183
2020-09-06,0.032974,0.034783,0.031716,0.034373,0.034373,2688982
2020-09-07,0.034381,0.034712,0.032751,0.034010,0.034010,2098798
2020-09-08,0.034061,0.034140,0.033029,0.033322,0.033322,1775786
2020-09-09,0.033344,0.034718,0.033125,0.034280,0.034280,1420371
2020-09-10,0.034311,0.036096,0.034280,0.035520,0.035520,3032009
2020-09-11,0.035522,0.036215,0.035064,0.036025,0.036025,2624410
2020-09-12,0.036016,0.037113,0.035644,0.037079,0.037079,1273242
2020-09-13,0.037111,0.036842,0.034310,0.035411,0.035411,1453531
2020-09-14,0.035423,0.035715,0.034692,0.035322,0.035322,1641884
2020-09-15,0.035311,0.035275,0.033746,0.033791,0.033791,1494921
2020-09-16,0.033782,0.033820,0.033317,0.033332,0.033332,1467677
2020-09-17,0.033337,0.035997,0.033298,0.035530,0.035530,1817476
2020-09-18,0.035559,0.035750,0.034740,0.035119,0.035119,1289072
2020-09-19,0.035090,0.034859,0.034647,0.034751,0.034751,995958
2020-09-20,0.034756,0.034756,0.033912,0.033922,0.033922,1123779
2020-09-21,0.033954,0.034226,0.032265,0.032668,0.032668,1662955
2020-09-22,0.032663,0.033037,0.032374,0.032690,0.032690,1208201
2020-09-23,0.032698,0.032696,0.031198,0.031340,0.031340,1258941
2020-09-24,0.031327,0.032631,0.031079,0.032468,0.032468,1460428
2020-09-25,0.032473,0.033271,0.031966,0.032937,0.032937,1344942
2020-09-26,0.032952,0.033049,0.032580,0.033066,0.033066,1213793
2020-09-27,0.033017,0.033546,0.032925,0.033172,0.033172,1261976
2020-09-28,0.033217,0.033603,0.033011,0.033163,0.033163,1331365
2020-09-29,0.033088,0.033211,0.032964,0.033174,0.033174,1069654
2020-09-30,0.033200,0.033518,0.033063,0.033376,0.033376,1095889
2020-10-01,0.033410,0.033883,0.033038,0.033260,0.033260,1382320
2020-10-02,0.033236,0.033305,0.032214,0.032738,0.032738,1344121
2020-10-03,0.032736,0.033185,0.032676,0.032848,0.032848,953631
2020-10-04,0.032855,0.033134,0.032731,0.033045,0.033045,1002566
2020-10-05,0.033060,0.033112,0.032840,0.032794,0.032794,1094148
2020-10-06,0.032794,0.032896,0.032066,0.032139,0.032139,1209950
2020-10-07,0.032151,0.032211,0.031672,0.032038,0.032038,1118188
2020-10-08,0.032060,0.032370,0.031691,0.032134,0.032134,1233181
2020-10-09,0.032166,0.033247,0.032085,0.033042,0.033042,1178865
2020-10-10,0.033025,0.033086,0.033021,0.032840,0.032840,1205564
2020-10-11,0.032836,0.033114,0.032754,0.032953,0.032953,1105438
2020-10-12,0.032923,0.033792,0.032590,0.033554,0.033554,1373168
2020-10-13,0.033503,0.033619,0.033175,0.033362,0.033362,1245131
2020-10-14,0.033430,0.033561,0.033045,0.033202,0.033202,1217799
2020-10-15,0.033177,0.033361,0.032844,0.032834,0.032834,1301760
2020-10-16,0.032871,0.032951,0.032308,0.032346,0.032346,1295763
2020-10-17,0.032327,0.032561,0.032298,0.032475,0.032475,964168
2020-10-18,0.032464,0.033004,0.032417,0.032936,0.032936,962010
2020-10-19,0.032958,0.032521,0.032708,0.032357,0.032357,1091058
2020-10-20,0.032338,0.032422,0.030925,0.030977,0.030977,1153172
2020-10-21,0.030971,0.030472,0.030983,0.030583,0.030583,1578432
2020-10-22,0.030529,0.031922,0.030583,0.031912,0.031912,1216488
2020-10-23,0.031934,0.032201,0.031608,0.031687,0.031687,1102438
2020-10-24,0.031687,0.031692,0.031625,0.031466,0.031466,930858
2020-10-25,0.031466,0.031384,0.031149,0.031173,0.031173,835704
2020-10-26,0.031173,0.031344,0.029882,0.030125,0.030125,1159113
2020-10-27,0.030125,0.029999,0.029788,0.029588,0.029588,1020962
2020-10-28,0.029588,0.029797,0.029287,0.029285,0.029285,1151090
2020-10-29,0.029285,0.029003,0.029303,0.028779,0.028779,961497
2020-10-30,0.028779,0.028726,0.028459,0.028260,0.028260,1010448
2020-10-31,0.028260,0.028018,0.028186,0.028052,0.028052,818298
2020-11-01,0.028052,0.028690,0.028262,0.028853,0.028853,762544
2020-11-02,0.028853,0.029203,0.028735,0.028276,0.028276,1032994
2020-11-03,0.028276,0.027899,0.027833,0.027785,0.027785,902382
2020-11-04,0.027785,0.028671,0.027791,0.028453,0.028453,1070213
2020-11-05,0.028453,0.026734,0.027624,0.026577,0.026577,991069
2020-11-06,0.026577,0.029220,0.026669,0.029213,0.029213,1075320
2020-11-07,0.029213,0.029654,0.029505,0.029373,0.029373,1272321
2020-11-08,0.029373,0.029276,0.029354,0.029300,0.029300,729503
2020-11-09,0.029301,0.029007,0.029194,0.028969,0.028969,893819
2020-11-10,0.028969,0.029404,0.028794,0.029408,0.029408,790691
2020-11-11,0.029408,0.029814,0.029399,0.029485,0.029485,896446
2020-11-12,0.029485,0.029018,0.028317,0.028324,0.028324,791168
2020-11-13,0.028324,0.029122,0.028232,0.029086,0.029086,808412
2020-11-14,0.029086,0.029120,0.028762,0.028637,0.028637,641769
2020-11-15,0.028637,0.028700,0.027816,0.028050,0.028050,646082
2020-11-16,0.028050,0.027582,0.028028,0.027521,0.027521,684603
2020-11-17,0.027788,0.027263,0.027808,0.027223,0.027223,827017
2020-11-18,0.027222,0.026995,0.026625,0.026931,0.026931,1004280
2020-11-19,0.026931,0.026799,0.026777,0.026471,0.026471,700110
2020-11-20,0.026471,0.027577,0.026471,0.027374,0.027374,1000463
2020-11-21,0.027374,0.029515,0.027175,0.029475,0.029475,1113445
2020-11-22,0.029475,0.031138,0.029054,0.030379,0.030379,1195811
2020-11-23,0.030379,0.033127,0.030622,0.033133,0.033133,1485086
2020-11-24,0.033137,0.033614,0.031043,0.031605,0.031605,1218464
2020-11-25,0.031606,0.031628,0.030118,0.030466,0.030466,1072409
2020-11-26,0.030457,0.030524,0.029659,0.030250,0.030250,1813579
2020-11-27,0.030268,0.030466,0.030018,0.030248,0.030248,983792
2020-11-28,0.030254,0.030717,0.030039,0.030379,0.030379,833657
2020-11-29,0.030381,0.031697,0.030289,0.031674,0.031674,826160
2020-11-30,0.031674,0.031247,0.031092,0.031328,0.031328,1033172
2020-12-01,0.031340,0.032006,0.030301,0.031236,0.031236,1445459
2020-12-02,0.031232,0.031325,0.031138,0.031162,0.031162,879288
2020-12-03,0.031168,0.031813,0.031049,0.031715,0.031715,830335
2020-12-04,0.031716,0.031740,0.030418,0.030447,0.030447,873679
2020-12-05,0.030447,0.031147,0.030254,0.031147,0.031147,704701
2020-12-06,0.031146,0.031441,0.030925,0.031114,0.031114,583656
2020-12-07,0.031108,0.031092,0.030924,0.030839,0.030839,558602
2020-12-08,0.030842,0.030947,0.030227,0.030283,0.030283,785918
2020-12-09,0.030282,0.031273,0.029603,0.030909,0.030909,854586
2020-12-10,0.030910,0.030986,0.030612,0.030642,0.030642,639069
2020-12-11,0.030642,0.030675,0.030491,0.030223,0.030223,614590
2020-12-12,0.030211,0.030316,0.030193,0.030237,0.030237,453878
2020-12-13,0.030239,0.030734,0.030065,0.030804,0.030804,473837
2020-12-14,0.030810,0.030611,0.030282,0.030447,0.030447,422195
2020-12-15,0.030448,0.030592,0.030432,0.030352,0.030352,480332
2020-12-16,0.030354,0.029668,0.030128,0.029853,0.029853,742225
2020-12-17,0.029852,0.028726,0.027886,0.028190,0.028190,1117270
2020-12-18,0.028192,0.028655,0.028101,0.028300,0.028300,680972
2020-12-19,0.028292,0.027778,0.028127,0.027621,0.027621,537536
2020-12-20,0.027616,0.027879,0.026900,0.027188,0.027188,569736
2020-12-21,0.027189,0.026897,0.026958,0.026743,0.026743,632348
2020-12-22,0.026725,0.026730,0.026276,0.026694,0.026694,620017
2020-12-23,0.026692,0.026622,0.024488,0.025115,0.025115,656649
2020-12-24,0.025133,0.025935,0.024833,0.025767,0.025767,603195
2020-12-25,0.025765,0.025770,0.025765,0.025397,0.025397,548187
2020-12-26,0.025401,0.024573,0.024970,0.024051,0.024051,558350
2020-12-27,0.024053,0.025969,0.023021,0.025983,0.025983,993197
2020-12-28,0.026005,0.027493,0.026005,0.026967,0.026967,894323
2020-12-29,0.026966,0.027338,0.026603,0.026734,0.026734,683809
2020-12-30,0.026733,0.026190,0.026038,0.026061,0.026061,599653
2020-12-31,0.026061,0.025810,0.025727,0.025440,0.025440,480208
2021-01-01,0.025437,0.025473,0.024930,0.024864,0.024864,464763
2021-01-02,0.024865,0.023743,0.024583,0.024108,0.024108,614455
2021-01-03,0.024108,0.030294,0.023758,0.029757,0.029757,1378819
2021-01-04,0.029805,0.034985,0.031762,0.032536,0.032536,1781125
2021-01-05,0.032575,0.034451,0.032395,0.032360,0.032360,1221917
2021-01-06,0.032390,0.032843,0.031606,0.032780,0.032780,1213868
2021-01-07,0.032806,0.031973,0.031885,0.031131,0.031131,1027863
2021-01-08,0.031139,0.030490,0.028993,0.030007,0.030007,1086702
2021-01-09,0.029995,0.032014,0.029510,0.031824,0.031824,825574
2021-01-10,0.031819,0.032873,0.033166,0.032908,0.032908,1058934
2021-01-11,0.032892,0.032892,0.030257,0.030651,0.030651,1707600
2021-01-12,0.030605,0.031643,0.030885,0.030759,0.030759,1105287
2021-01-13,0.030768,0.030244,0.030467,0.030301,0.030301,806879
2021-01-14,0.030288,0.031283,0.029552,0.031093,0.031093,852595
2021-01-15,0.031180,0.031617,0.031285,0.031821,0.031821,976828
2021-01-16,0.031811,0.034454,0.032399,0.034096,0.034096,893336
2021-01-17,0.034094,0.034559,0.033934,0.034371,0.034371,817463
2021-01-18,0.034375,0.034275,0.033875,0.034324,0.034324,704816
2021-01-19,0.034328,0.037980,0.034336,0.038184,0.038184,1308461
2021-01-20,0.038127,0.038647,0.036330,0.038885,0.038885,1316090
2021-01-21,0.038897,0.038897,0.036217,0.036384,0.036384,1490071
2021-01-22,0.036297,0.037616,0.036148,0.037464,0.037464,1330626
2021-01-23,0.037426,0.038429,0.038106,0.038387,0.038387,849888
2021-01-24,0.038394,0.043129,0.038538,0.043098,0.043098,1127868
2021-01-25,0.043068,0.044712,0.040578,0.040919,0.040919,1346019
2021-01-26,0.040899,0.042015,0.040077,0.041666,0.041666,1276423
2021-01-27,0.041705,0.042147,0.041224,0.041179,0.041179,1294483
2021-01-28,0.041117,0.040482,0.040788,0.039816,0.039816,1034995
2021-01-29,0.040910,0.037436,0.038795,0.040288,0.040288,1562284
2021-01-30,0.040279,0.040389,0.040235,0.040156,0.040156,893405
2021-01-31,0.040176,0.040284,0.039819,0.039710,0.039710,760965
2021-02-01,0.039707,0.040997,0.039348,0.040822,0.040822,870994
2021-02-02,0.040835,0.043236,0.040603,0.042669,0.042669,1279549
2021-02-03,0.042657,0.044324,0.042033,0.044324,0.044324,1117487
2021-02-04,0.044331,0.044371,0.042956,0.043188,0.043188,1202318
2021-02-05,0.043189,0.046202,0.043189,0.045057,0.045057,1051497
2021-02-06,0.045034,0.045105,0.042379,0.042730,0.042730,1015469
2021-02-07,0.042724,0.043012,0.040104,0.041493,0.041493,1025345
2021-02-08,0.041478,0.040138,0.041025,0.037808,0.037808,1039307
2021-02-09,0.037815,0.038713,0.037414,0.038038,0.038038,950509
2021-02-10,0.038038,0.039168,0.038409,0.038832,0.038832,933165
2021-02-11,0.038820,0.037724,0.038638,0.037233,0.037233,751868
2021-02-12,0.037226,0.038986,0.037089,0.038807,0.038807,797919
2021-02-13,0.038817,0.039121,0.038095,0.038512,0.038512,750644
2021-02-14,0.038517,0.037688,0.037068,0.037052,0.037052,645338
2021-02-15,0.037044,0.037647,0.036215,0.037121,0.037121,812505
2021-02-16,0.037104,0.036899,0.035995,0.036201,0.036201,696534
2021-02-17,0.036206,0.035437,0.035230,0.035446,0.035446,689475
2021-02-18,0.035441,0.037377,0.035441,0.037489,0.037489,546749
2021-02-19,0.037517,0.035899,0.037151,0.035073,0.035073,470025
2021-02-20,0.035068,0.035527,0.033485,0.034217,0.034217,618474
2021-02-21,0.034201,0.033938,0.033925,0.033639,0.033639,410611
2021-02-22,0.033639,0.033654,0.032279,0.032874,0.032874,782360
2021-02-23,0.032863,0.032863,0.030009,0.032160,0.032160,1065652
